datetime,Depth_meter,Water_Temperature_celsius
2020-07-21 12:35:00,0.25,20.9574608244961
2020-07-21 12:35:00,0.2,21.0104288997888
2020-07-21 12:35:00,0.1,21.3915438233558
2020-07-21 12:35:00,0.05,22.1347010492003
2020-07-21 12:45:00,0.3,20.2872111989713
2020-07-21 12:45:00,0.25,21.1767811888186
2020-07-21 12:45:00,0.2,21.2362242647953
2020-07-21 12:45:00,0.1,21.5667357797124
2020-07-21 12:45:00,0.05,22.6016633990472
2020-07-21 12:55:00,0.3,20.4750998761902
2020-07-21 12:55:00,0.25,21.4176714455141
2020-07-21 12:55:00,0.2,21.4622262874698
2020-07-21 12:55:00,0.1,21.8426946759583
2020-07-21 12:55:00,0.05,22.9011804092913
2020-07-21 13:05:00,0.3,20.6997805179001
2020-07-21 13:05:00,0.25,21.633245568792
2020-07-21 13:05:00,0.2,21.7090001651729
2020-07-21 13:05:00,0.1,22.0757769362785
2020-07-21 13:05:00,0.05,23.2346173509866
2020-07-21 13:15:00,0.3,20.8910104750092
2020-07-21 13:15:00,0.25,21.881724039908
2020-07-21 13:15:00,0.2,21.9579751863801
2020-07-21 13:15:00,0.1,22.607868339826
2020-07-21 13:15:00,0.05,23.4407058365345
2020-07-21 13:25:00,0.3,21.1325242089034
2020-07-21 13:25:00,0.25,22.1211730607212
2020-07-21 13:25:00,0.2,22.2287342643953
2020-07-21 13:25:00,0.1,23.1660668189613
2020-07-21 13:25:00,0.05,23.5859819144796
2020-07-21 13:35:00,0.3,21.4030806591208
2020-07-21 13:35:00,0.25,22.3714233586582
2020-07-21 13:35:00,0.2,22.4518076306127
2020-07-21 13:35:00,0.1,23.1639514936091
2020-07-21 13:35:00,0.05,23.8759546553413
2020-07-21 13:45:00,0.3,21.6336020569655
2020-07-21 13:45:00,0.25,22.627623049133
2020-07-21 13:45:00,0.2,22.7004290113607
2020-07-21 13:45:00,0.1,23.3613841338241
2020-07-21 13:45:00,0.05,23.9763454924044
2020-07-21 13:55:00,0.3,21.8136165664679
2020-07-21 13:55:00,0.25,22.8097765125063
2020-07-21 13:55:00,0.2,22.8914568987159
2020-07-21 13:55:00,0.1,23.6020601477022
2020-07-21 13:55:00,0.05,24.3053155835656
2020-07-21 14:05:00,0.3,21.9111021796086
2020-07-21 14:05:00,0.25,22.9248703086851
2020-07-21 14:05:00,0.2,23.0149637179392
2020-07-21 14:05:00,0.1,23.7092807263324
2020-07-21 14:05:00,0.05,24.2237490076618
2020-07-21 14:15:00,0.3,22.0834718155225
2020-07-21 14:15:00,0.25,23.0654313561861
2020-07-21 14:15:00,0.2,23.2196993114322
2020-07-21 14:15:00,0.1,24.2437279483801
2020-07-21 14:15:00,0.05,24.5397418112021
2020-07-21 14:25:00,0.3,22.3295803680869
2020-07-21 14:25:00,0.25,23.3037285668593
2020-07-21 14:25:00,0.2,23.5030162882911
2020-07-21 14:25:00,0.1,24.5892012414706
2020-07-21 14:25:00,0.05,24.8556007133741
2020-07-21 14:35:00,0.3,22.5542166409899
2020-07-21 14:35:00,0.25,23.538475237465
2020-07-21 14:35:00,0.2,23.6751591111378
2020-07-21 14:35:00,0.1,24.7204572403367
2020-07-21 14:35:00,0.05,25.1729279920984
2020-07-21 14:45:00,0.3,22.6119261461189
2020-07-21 14:45:00,0.25,23.6888778470856
2020-07-21 14:45:00,0.2,23.8516704613866
2020-07-21 14:45:00,0.1,24.7604396434992
2020-07-21 14:45:00,0.05,24.9729833931239
2020-07-21 14:55:00,0.3,22.7321392586889
2020-07-21 14:55:00,0.25,23.806176583446
2020-07-21 14:55:00,0.2,24.0346398929138
2020-07-21 14:55:00,0.1,24.807570053529
2020-07-21 14:55:00,0.05,24.805161209919
2020-07-21 15:05:00,0.3,22.8079961115678
2020-07-21 15:05:00,0.25,23.8660035776952
2020-07-21 15:05:00,0.2,24.0772889771501
2020-07-21 15:05:00,0.1,24.7836964383683
2020-07-21 15:05:00,0.05,24.8125331153007
2020-07-21 15:15:00,0.3,22.9099840927323
2020-07-21 15:15:00,0.25,23.9831786091532
2020-07-21 15:15:00,0.2,24.2406080538082
2020-07-21 15:15:00,0.1,24.7970639386432
2020-07-21 15:15:00,0.05,24.9351019703581
2020-07-21 15:25:00,0.3,23.005743855386
2020-07-21 15:25:00,0.25,24.0968021148561
2020-07-21 15:25:00,0.2,24.3396981990236
2020-07-21 15:25:00,0.1,24.8170173635802
2020-07-21 15:25:00,0.05,24.9609760209889
2020-07-21 15:35:00,0.3,23.1792220909432
2020-07-21 15:35:00,0.25,24.2559987530176
2020-07-21 15:35:00,0.2,24.5274133977235
2020-07-21 15:35:00,0.1,24.9520339444316
2020-07-21 15:35:00,0.05,25.1087493870751
2020-07-21 15:45:00,0.3,23.3950069995551
2020-07-21 15:45:00,0.25,24.3976707888123
2020-07-21 15:45:00,0.2,24.6915430800507
2020-07-21 15:45:00,0.1,25.1766915537042
2020-07-21 15:45:00,0.05,25.4176420618966
2020-07-21 15:55:00,0.3,23.5854104815538
2020-07-21 15:55:00,0.25,24.6004070314005
2020-07-21 15:55:00,0.2,24.9102279765089
2020-07-21 15:55:00,0.1,25.2927186086769
2020-07-21 15:55:00,0.05,25.697962871635
2020-07-21 16:05:00,0.3,23.7383411781828
2020-07-21 16:05:00,0.25,24.7663309763144
2020-07-21 16:05:00,0.2,25.0558875418269
2020-07-21 16:05:00,0.1,25.4898948868197
2020-07-21 16:05:00,0.05,25.9221021391975
2020-07-21 16:15:00,0.3,23.8888064344774
2020-07-21 16:15:00,0.25,24.9405864120563
2020-07-21 16:15:00,0.2,25.2298760814139
2020-07-21 16:15:00,0.1,25.6989208806407
2020-07-21 16:15:00,0.05,26.1301621788498
2020-07-21 16:25:00,0.3,24.0305773913141
2020-07-21 16:25:00,0.25,25.1193697760696
2020-07-21 16:25:00,0.2,25.4093231000712
2020-07-21 16:25:00,0.1,25.8736562849964
2020-07-21 16:25:00,0.05,26.2617069605599
2020-07-21 16:35:00,0.3,24.0722228702052
2020-07-21 16:35:00,0.25,25.2612820952851
2020-07-21 16:35:00,0.2,25.5535248216102
2020-07-21 16:35:00,0.1,26.0129438016012
2020-07-21 16:35:00,0.05,26.16044125715
2020-07-21 16:45:00,0.3,24.6204063551374
2020-07-21 16:45:00,0.25,25.6621977691536
2020-07-21 16:45:00,0.2,25.6991853280484
2020-07-21 16:45:00,0.1,25.9182801781427
2020-07-21 16:45:00,0.05,26.0515088323938
2020-07-21 16:55:00,0.3,24.44971896253
2020-07-21 16:55:00,0.25,25.6373619000595
2020-07-21 16:55:00,0.2,25.8632146198578
2020-07-21 16:55:00,0.1,26.0555002984115
2020-07-21 16:55:00,0.05,26.223721493449
2020-07-21 17:05:00,0.3,24.3285536174846
2020-07-21 17:05:00,0.25,25.6788515416677
2020-07-21 17:05:00,0.2,25.8731502255138
2020-07-21 17:05:00,0.1,26.0054264054195
2020-07-21 17:05:00,0.05,25.9593788139453
2020-07-21 17:15:00,0.3,24.2451434422549
2020-07-21 17:15:00,0.25,25.7513639401096
2020-07-21 17:15:00,0.2,25.8094047158359
2020-07-21 17:15:00,0.1,25.8612747021784
2020-07-21 17:15:00,0.05,25.8701053070869
2020-07-21 17:25:00,0.3,24.2696729304082
2020-07-21 17:25:00,0.25,25.7012839959717
2020-07-21 17:25:00,0.2,25.7087728480185
2020-07-21 17:25:00,0.1,25.7701752575068
2020-07-21 17:25:00,0.05,25.7576457728669
2020-07-21 17:35:00,0.3,24.2237471321278
2020-07-21 17:35:00,0.25,25.5984995538165
2020-07-21 17:35:00,0.2,25.6055890023324
2020-07-21 17:35:00,0.1,25.6832882697178
2020-07-21 17:35:00,0.05,25.6817473516409
2020-07-21 17:45:00,0.3,24.1796972302657
2020-07-21 17:45:00,0.25,25.5026280835376
2020-07-21 17:45:00,0.2,25.5582355149094
2020-07-21 17:45:00,0.1,25.5496971158779
2020-07-21 17:45:00,0.05,25.5995830005767
2020-07-21 17:55:00,0.3,24.1296122785178
2020-07-21 17:55:00,0.25,25.3891934684492
2020-07-21 17:55:00,0.2,25.4426099919198
2020-07-21 17:55:00,0.1,25.4841658364969
2020-07-21 17:55:00,0.05,25.4973190600891
2020-07-21 18:05:00,0.3,24.066301864969
2020-07-21 18:05:00,0.25,25.2647673053233
2020-07-21 18:05:00,0.2,25.3086881724036
2020-07-21 18:05:00,0.1,25.3787797298471
2020-07-21 18:05:00,0.05,25.3658328621076
2020-07-21 18:15:00,0.3,24.0258201580195
2020-07-21 18:15:00,0.25,25.1767128123816
2020-07-21 18:15:00,0.2,25.2243595640548
2020-07-21 18:15:00,0.1,25.2758790840567
2020-07-21 18:15:00,0.05,25.2980565949861
2020-07-21 18:25:00,0.3,23.9933342970007
2020-07-21 18:25:00,0.25,25.0610164583737
2020-07-21 18:25:00,0.2,25.1152501295181
2020-07-21 18:25:00,0.1,25.1473163402101
2020-07-21 18:25:00,0.05,25.1528188925022
2020-07-21 18:35:00,0.3,23.9214175002954
2020-07-21 18:35:00,0.25,24.9342311716461
2020-07-21 18:35:00,0.2,24.9735600728552
2020-07-21 18:35:00,0.1,24.9843731131141
2020-07-21 18:35:00,0.05,24.9658098083945
2020-07-21 18:45:00,0.3,23.8556146823933
2020-07-21 18:45:00,0.25,24.8140172400773
2020-07-21 18:45:00,0.2,24.8518357740242
2020-07-21 18:45:00,0.1,24.8981646297085
2020-07-21 18:45:00,0.05,24.9011504107601
2020-07-21 18:55:00,0.3,23.7982514464264
2020-07-21 18:55:00,0.25,24.6838664353148
2020-07-21 18:55:00,0.2,24.7527137912749
2020-07-21 18:55:00,0.1,24.7589367002283
2020-07-21 18:55:00,0.05,24.7637610888477
2020-07-21 19:05:00,0.3,23.7166743587812
2020-07-21 19:05:00,0.25,24.5330294086351
2020-07-21 19:05:00,0.2,24.5901864432607
2020-07-21 19:05:00,0.1,24.5934196480225
2020-07-21 19:05:00,0.05,24.5965007297917
2020-07-21 19:15:00,0.3,23.5985988018344
2020-07-21 19:15:00,0.25,24.3665799116612
2020-07-21 19:15:00,0.2,24.4132711742115
2020-07-21 19:15:00,0.1,24.4610845993857
2020-07-21 19:15:00,0.05,24.3580917171264
2020-07-21 19:25:00,0.3,23.5341619248557
2020-07-21 19:25:00,0.25,24.2462745903779
2020-07-21 19:25:00,0.2,24.3019368926254
2020-07-21 19:25:00,0.1,24.3148925242585
2020-07-21 19:25:00,0.05,24.3062341726172
2020-07-21 19:35:00,0.3,23.4019605650705
2020-07-21 19:35:00,0.25,24.0506876489258
2020-07-21 19:35:00,0.2,24.125838689909
2020-07-21 19:35:00,0.1,24.1726858580215
2020-07-21 19:35:00,0.05,24.1783032478534
2020-07-21 19:45:00,0.3,23.2862302261455
2020-07-21 19:45:00,0.25,23.9252699918438
2020-07-21 19:45:00,0.2,23.9844140006352
2020-07-21 19:45:00,0.1,24.0315562015596
2020-07-21 19:45:00,0.05,24.0450370592368
2020-07-21 19:55:00,0.3,23.2270005874372
2020-07-21 19:55:00,0.25,23.8377937547854
2020-07-21 19:55:00,0.2,23.8371576512453
2020-07-21 19:55:00,0.1,23.9163986797768
2020-07-21 19:55:00,0.05,23.9149743680775
2020-07-21 20:05:00,0.3,23.1363730743327
2020-07-21 20:05:00,0.25,23.7006708309964
2020-07-21 20:05:00,0.2,23.7531990966016
2020-07-21 20:05:00,0.1,23.7776969953894
2020-07-21 20:05:00,0.05,23.7762727928809
2020-07-21 20:15:00,0.3,23.0710566543619
2020-07-21 20:15:00,0.25,23.5854410762526
2020-07-21 20:15:00,0.2,23.6286102065209
2020-07-21 20:15:00,0.1,23.6810483830831
2020-07-21 20:15:00,0.05,23.6512337987632
2020-07-21 20:25:00,0.3,22.9802954019202
2020-07-21 20:25:00,0.25,23.4626793872238
2020-07-21 20:25:00,0.2,23.4830653046805
2020-07-21 20:25:00,0.1,23.54040237137
2020-07-21 20:25:00,0.05,23.5190454487471
2020-07-21 20:35:00,0.3,22.8815505564163
2020-07-21 20:35:00,0.25,23.3393207875409
2020-07-21 20:35:00,0.2,23.3867236119455
2020-07-21 20:35:00,0.1,23.4235660491387
2020-07-21 20:35:00,0.05,23.4221540468162
2020-07-21 20:45:00,0.3,22.7772978575352
2020-07-21 20:45:00,0.25,23.2277816431558
2020-07-21 20:45:00,0.2,23.2943293311445
2020-07-21 20:45:00,0.1,23.244767851182
2020-07-21 20:45:00,0.05,23.2658084430892
2020-07-21 20:55:00,0.3,22.7064337982322
2020-07-21 20:55:00,0.25,23.109310250339
2020-07-21 20:55:00,0.2,23.1267824590097
2020-07-21 20:55:00,0.1,23.1793113520797
2020-07-21 20:55:00,0.05,23.1813834165675
2020-07-21 21:05:00,0.3,22.6196773803649
2020-07-21 21:05:00,0.25,22.9672204244839
2020-07-21 21:05:00,0.2,23.0032264033921
2020-07-21 21:05:00,0.1,23.0726134284496
2020-07-21 21:05:00,0.05,23.0476254926289
2020-07-21 21:15:00,0.3,22.5174695809198
2020-07-21 21:15:00,0.25,22.8468181132412
2020-07-21 21:15:00,0.2,22.9125175830079
2020-07-21 21:15:00,0.1,22.9176088007496
2020-07-21 21:15:00,0.05,22.8747158754383
2020-07-21 21:25:00,0.3,22.3946559617959
2020-07-21 21:25:00,0.25,22.7039421114139
2020-07-21 21:25:00,0.2,22.7800710962863
2020-07-21 21:25:00,0.1,22.7474255245376
2020-07-21 21:25:00,0.05,22.7174301811906
2020-07-21 21:35:00,0.3,22.2776250795605
2020-07-21 21:35:00,0.25,22.5762302400667
2020-07-21 21:35:00,0.2,22.6176561507781
2020-07-21 21:35:00,0.1,22.6676642475595
2020-07-21 21:35:00,0.05,22.6604726462782
2020-07-21 21:45:00,0.3,22.1541179070983
2020-07-21 21:45:00,0.25,22.4406940730274
2020-07-21 21:45:00,0.2,22.5230309393373
2020-07-21 21:45:00,0.1,22.5392099489807
2020-07-21 21:45:00,0.05,22.5049857830883
2020-07-21 21:55:00,0.3,22.0137690433302
2020-07-21 21:55:00,0.25,22.3081225791653
2020-07-21 21:55:00,0.2,22.393329643039
2020-07-21 21:55:00,0.1,22.3957249013325
2020-07-21 21:55:00,0.05,22.3925501728152
2020-07-21 22:05:00,0.3,21.8930667854202
2020-07-21 22:05:00,0.25,22.1869250485757
2020-07-21 22:05:00,0.2,22.2317383433652
2020-07-21 22:05:00,0.1,22.2860480731307
2020-07-21 22:05:00,0.05,22.2821897457958
2020-07-21 22:15:00,0.3,21.7715255798061
2020-07-21 22:15:00,0.25,22.052819110915
2020-07-21 22:15:00,0.2,22.0543236285782
2020-07-21 22:15:00,0.1,22.1592459120059
2020-07-21 22:15:00,0.05,22.1430152246173
2020-07-21 22:25:00,0.3,21.6421644530911
2020-07-21 22:25:00,0.25,21.9085203466561
2020-07-21 22:25:00,0.2,21.933310320135
2020-07-21 22:25:00,0.1,22.0200264251656
2020-07-21 22:25:00,0.05,22.0208309801843
2020-07-21 22:35:00,0.3,21.5455085268499
2020-07-21 22:35:00,0.25,21.7125247018235
2020-07-21 22:35:00,0.2,21.7817865907814
2020-07-21 22:35:00,0.1,21.8961727287955
2020-07-21 22:35:00,0.05,21.8666902892877
2020-07-21 22:45:00,0.3,21.4508828873935
2020-07-21 22:45:00,0.25,21.5986403150082
2020-07-21 22:45:00,0.2,21.6748577405128
2020-07-21 22:45:00,0.1,21.7444188601779
2020-07-21 22:45:00,0.05,21.7460932826854
2020-07-21 22:55:00,0.3,21.3553544893417
2020-07-21 22:55:00,0.25,21.4783459238636
2020-07-21 22:55:00,0.2,21.54406088309
2020-07-21 22:55:00,0.1,21.5981199747351
2020-07-21 22:55:00,0.05,21.5656425534297
2020-07-21 23:05:00,0.3,21.1813969641212
2020-07-21 23:05:00,0.25,21.330664552826
2020-07-21 23:05:00,0.2,21.3648932600306
2020-07-21 23:05:00,0.1,21.4416100899891
2020-07-21 23:05:00,0.05,21.4372402245268
2020-07-21 23:15:00,0.3,21.0306808157135
2020-07-21 23:15:00,0.25,21.2029780577232
2020-07-21 23:15:00,0.2,21.2566880241142
2020-07-21 23:15:00,0.1,21.3620927531414
2020-07-21 23:15:00,0.05,21.3577888957155
2020-07-21 23:25:00,0.3,20.8487340194129
2020-07-21 23:25:00,0.25,21.1781748346714
2020-07-21 23:25:00,0.2,21.1877699859142
2020-07-21 23:25:00,0.1,21.2070328131398
2020-07-21 23:25:00,0.05,21.1986152337965
2020-07-21 23:35:00,0.3,20.838138169505
2020-07-21 23:35:00,0.25,20.9118029050384
2020-07-21 23:35:00,0.2,20.9809325814409
2020-07-21 23:35:00,0.1,20.9933923741859
2020-07-21 23:35:00,0.05,20.9763788041195
2020-07-21 23:45:00,0.3,20.674114925197
2020-07-21 23:45:00,0.25,20.8214984982768
2020-07-21 23:45:00,0.2,20.890880044259
2020-07-21 23:45:00,0.1,20.9236719843453
2020-07-21 23:45:00,0.05,20.8959255009241
2020-07-21 23:55:00,0.3,20.585026902919
2020-07-21 23:55:00,0.25,20.678241281551
2020-07-21 23:55:00,0.2,20.7397166440298
2020-07-21 23:55:00,0.1,20.8102549151439
2020-07-21 23:55:00,0.05,20.8092794417159
2020-07-22 00:05:00,0.3,20.4869195931854
2020-07-22 00:05:00,0.25,20.5556144824453
2020-07-22 00:05:00,0.2,20.6250586800244
2020-07-22 00:05:00,0.1,20.6864821058747
2020-07-22 00:05:00,0.05,20.6674547187468
2020-07-22 00:15:00,0.3,20.3274564670117
2020-07-22 00:15:00,0.25,20.4216549747455
2020-07-22 00:15:00,0.2,20.4511713189814
2020-07-22 00:15:00,0.1,20.5705644152227
2020-07-22 00:15:00,0.05,20.5694767630581
2020-07-22 00:25:00,0.3,20.1863287090002
2020-07-22 00:25:00,0.25,20.3285362509762
2020-07-22 00:25:00,0.2,20.3430782036112
2020-07-22 00:25:00,0.1,20.4069350623578
2020-07-22 00:25:00,0.05,20.4598580430649
2020-07-22 00:35:00,0.3,20.1411509892054
2020-07-22 00:35:00,0.25,20.1955764355473
2020-07-22 00:35:00,0.2,20.2254914612694
2020-07-22 00:35:00,0.1,20.3286567617751
2020-07-22 00:35:00,0.05,20.3326671809153
2020-07-22 00:45:00,0.3,20.026317483573
2020-07-22 00:45:00,0.25,20.0714914323387
2020-07-22 00:45:00,0.2,20.1182269894826
2020-07-22 00:45:00,0.1,20.1424620221522
2020-07-22 00:45:00,0.05,20.1971216260494
2020-07-22 00:55:00,0.3,19.9060351108092
2020-07-22 00:55:00,0.25,19.9429091511425
2020-07-22 00:55:00,0.2,20.0167697773165
2020-07-22 00:55:00,0.1,20.0879728910063
2020-07-22 00:55:00,0.05,20.0869677840622
2020-07-22 01:05:00,0.3,19.7786985054752
2020-07-22 01:05:00,0.25,19.8708893477761
2020-07-22 01:05:00,0.2,19.9589923880146
2020-07-22 01:05:00,0.1,20.0117908371992
2020-07-22 01:05:00,0.05,20.0105252737442
2020-07-22 01:15:00,0.3,19.7012324436332
2020-07-22 01:15:00,0.25,19.7701591434321
2020-07-22 01:15:00,0.2,19.8309561660745
2020-07-22 01:15:00,0.1,19.9036295218721
2020-07-22 01:15:00,0.05,19.9358720144863
2020-07-22 01:25:00,0.3,19.6295719315028
2020-07-22 01:25:00,0.25,19.6581419293067
2020-07-22 01:25:00,0.2,19.7236897024686
2020-07-22 01:25:00,0.1,19.8197117896952
2020-07-22 01:25:00,0.05,19.8088588649409
2020-07-22 01:35:00,0.3,19.5284579923115
2020-07-22 01:35:00,0.25,19.5352707095193
2020-07-22 01:35:00,0.2,19.5506155032849
2020-07-22 01:35:00,0.1,19.6881867748516
2020-07-22 01:35:00,0.05,19.5610966867301
2020-07-22 01:45:00,0.3,19.4184761648963
2020-07-22 01:45:00,0.25,19.4280634385021
2020-07-22 01:45:00,0.2,19.4684299203203
2020-07-22 01:45:00,0.1,19.579510948718
2020-07-22 01:45:00,0.05,19.6027075168799
2020-07-22 01:55:00,0.3,19.27056809313
2020-07-22 01:55:00,0.25,19.3932292796806
2020-07-22 01:55:00,0.2,19.4358978802849
2020-07-22 01:55:00,0.1,19.4932991723619
2020-07-22 01:55:00,0.05,19.5083708966745
2020-07-22 02:05:00,0.3,19.1275034026409
2020-07-22 02:05:00,0.25,19.222727349498
2020-07-22 02:05:00,0.2,19.3073082239517
2020-07-22 02:05:00,0.1,19.4161525490178
2020-07-22 02:05:00,0.05,19.4063552664266
2020-07-22 02:15:00,0.3,19.0209889927002
2020-07-22 02:15:00,0.25,19.1237607330429
2020-07-22 02:15:00,0.2,19.2457851660414
2020-07-22 02:15:00,0.1,19.335600612206
2020-07-22 02:15:00,0.05,19.3622446107798
2020-07-22 02:25:00,0.3,18.9481349972156
2020-07-22 02:25:00,0.25,19.0768310303676
2020-07-22 02:25:00,0.2,19.1966408794521
2020-07-22 02:25:00,0.1,19.2650739640393
2020-07-22 02:25:00,0.05,19.2562871294566
2020-07-22 02:35:00,0.3,18.9092108467406
2020-07-22 02:35:00,0.25,18.9998609683347
2020-07-22 02:35:00,0.2,19.1482427986741
2020-07-22 02:35:00,0.1,19.2016300404017
2020-07-22 02:35:00,0.05,19.1508086242883
2020-07-22 02:45:00,0.3,18.8545075068045
2020-07-22 02:45:00,0.25,18.9271700977729
2020-07-22 02:45:00,0.2,19.071580699173
2020-07-22 02:45:00,0.1,19.1136025639113
2020-07-22 02:45:00,0.05,19.124446028544
2020-07-22 02:55:00,0.3,18.778504008656
2020-07-22 02:55:00,0.25,18.8609963682752
2020-07-22 02:55:00,0.2,18.947265040071
2020-07-22 02:55:00,0.1,19.0166696751335
2020-07-22 02:55:00,0.05,19.013378989676
2020-07-22 03:05:00,0.3,18.7206724233666
2020-07-22 03:05:00,0.25,18.7633577273809
2020-07-22 03:05:00,0.2,18.7812880361927
2020-07-22 03:05:00,0.1,18.925859511968
2020-07-22 03:05:00,0.05,18.9205982648737
2020-07-22 03:15:00,0.3,18.666339395834
2020-07-22 03:15:00,0.25,18.6976241815916
2020-07-22 03:15:00,0.2,18.7703918399663
2020-07-22 03:15:00,0.1,18.8639209109757
2020-07-22 03:15:00,0.05,18.8705597554512
2020-07-22 03:25:00,0.3,18.5674027292981
2020-07-22 03:25:00,0.25,18.6138299104864
2020-07-22 03:25:00,0.2,18.6805164526605
2020-07-22 03:25:00,0.1,18.7775270824363
2020-07-22 03:25:00,0.05,18.771207599189
2020-07-22 03:35:00,0.3,18.5087598750733
2020-07-22 03:35:00,0.25,18.5460707212469
2020-07-22 03:35:00,0.2,18.6356148062526
2020-07-22 03:35:00,0.1,18.6900210154451
2020-07-22 03:35:00,0.05,18.7072279368721
2020-07-22 03:45:00,0.3,18.4549471903873
2020-07-22 03:45:00,0.25,18.4766477109239
2020-07-22 03:45:00,0.2,18.5691172346206
2020-07-22 03:45:00,0.1,18.6311948642883
2020-07-22 03:45:00,0.05,18.6353850666301
2020-07-22 03:55:00,0.3,18.3595046080384
2020-07-22 03:55:00,0.25,18.424755134131
2020-07-22 03:55:00,0.2,18.5201395484996
2020-07-22 03:55:00,0.1,18.5368818299873
2020-07-22 03:55:00,0.05,18.5602732969739
2020-07-22 04:05:00,0.3,18.3624032291773
2020-07-22 04:05:00,0.25,18.3432384820061
2020-07-22 04:05:00,0.2,18.4272369965584
2020-07-22 04:05:00,0.1,18.4906442003417
2020-07-22 04:05:00,0.05,18.46527415648
2020-07-22 04:15:00,0.3,18.2396307954273
2020-07-22 04:15:00,0.25,18.2629353636315
2020-07-22 04:15:00,0.2,18.3919894655969
2020-07-22 04:15:00,0.1,18.3798969110553
2020-07-22 04:15:00,0.05,18.3703327062113
2020-07-22 04:25:00,0.3,18.1689162203752
2020-07-22 04:25:00,0.25,18.1770858951324
2020-07-22 04:25:00,0.2,18.2297977711601
2020-07-22 04:25:00,0.1,18.3473090272947
2020-07-22 04:25:00,0.05,18.34645288426
2020-07-22 04:35:00,0.3,18.1191471477168
2020-07-22 04:35:00,0.25,18.0882943244922
2020-07-22 04:35:00,0.2,18.140139892085
2020-07-22 04:35:00,0.1,18.2539585299266
2020-07-22 04:35:00,0.05,18.2598565296879
2020-07-22 04:45:00,0.3,17.9998515178155
2020-07-22 04:45:00,0.25,18.0305383906591
2020-07-22 04:45:00,0.2,18.1288072836528
2020-07-22 04:45:00,0.1,18.1910966814306
2020-07-22 04:45:00,0.05,18.1955758362122
2020-07-22 04:55:00,0.3,17.9862835913691
2020-07-22 04:55:00,0.25,17.9585593260936
2020-07-22 04:55:00,0.2,18.0216941634839
2020-07-22 04:55:00,0.1,18.1039178967172
2020-07-22 04:55:00,0.05,18.1199789652214
2020-07-22 05:05:00,0.3,17.8346866892656
2020-07-22 05:05:00,0.25,17.8739280292592
2020-07-22 05:05:00,0.2,17.9739651080091
2020-07-22 05:05:00,0.1,18.0319680248407
2020-07-22 05:05:00,0.05,18.0427486244519
