datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Surface_Level_Barometric_Pressure_pascal,Rainfall_millimeterPerHour
2020-01-01 09:20:00,0,-5.19128442634367,23.9862441842237,107.910802303695,99340.0850412559,1.52597312722113
2020-01-01 09:30:00,3.7207416500484,0.849163008560055,67.3542572297443,158.373919733806,99473.7471859276,0.830766360768866
2020-01-01 09:40:00,2.40537424710875,22.9938395997161,10.857,0,98740.9077313162,1.37301290699651
2020-01-01 09:50:00,2.66826337663081,11.7771005139974,19.944018816425,0,100015.580998592,0
2020-01-01 10:00:00,3.13558504296492,11.7816427909557,100.906886124005,134.361175524852,98451.9442087881,0
2020-01-01 10:10:00,0.617774163620087,8.62891893972635,133.429492499859,0,99226.8630798887,0
2020-01-01 10:20:00,1.10056347617565,11.2243391523863,21.5397080958358,0,99360.6777555,1.37023082551843
2020-01-01 10:30:00,0,6.14537454239841,51.9023031547896,146.354054753335,97566.3470837087,0.239875466460132
2020-01-01 10:40:00,0,11.2662693911496,10.857,0,98614.0418664822,0
2020-01-01 10:50:00,2.9183052723446,10.079305900329,215.175699064783,65.9788153819694,99145.4141323949,0.660779189082874
2020-01-01 11:00:00,3.33133820890731,4.11183881260779,132.29929251789,0,99464.6655403762,0.525129848859044
2020-01-01 11:10:00,2.20311297666674,2.16602744105256,95.6939503928157,33.8048570128374,99755.1491461793,0.995033163739948
2020-01-01 11:20:00,4.68466901101773,17.6003093118119,123.63797896796,41.6546876217676,99453.4064312364,0.422792777862898
2020-01-01 11:30:00,7.90433998047673,2.6723612469344,19.9081009723503,255.808657330729,98326.5694437645,0
2020-01-01 11:40:00,0.650011168190037,21.8927312388212,114.043455979696,116.394461285599,99775.0708592521,0
2020-01-01 11:50:00,0,8.93650487080588,83.3228703031203,174.156320458352,100914.733033106,0
2020-01-01 12:00:00,4.92296058294956,17.6498427922199,27.9954058970413,18.8216294394989,97833.1136740848,0
2020-01-01 12:10:00,0.0271847870182187,9.45714577861488,10.857,189.941294607032,96931.1301596325,0
2020-01-01 12:20:00,0.0876837194280198,3.06840845927871,10.857,275.605090476587,98597.2697463242,0
2020-01-01 12:30:00,4.97957900926747,-3.91604705653229,118.133900313321,123.434366091973,99939.0078815992,0.531802229047892
2020-01-01 12:40:00,1.23883300590815,26.6756783603665,58.589130549582,0,99589.1105997805,0
2020-01-01 12:50:00,0,0.0623483266719376,58.9621135526188,163.442517017471,98740.0094236254,2.4734262178121
2020-01-01 13:00:00,2.56937922428837,15.6936742019367,15.1157871101717,0,99668.0166413668,0
2020-01-01 13:10:00,1.65529312794121,-4.6203539828661,100.433151142955,0,100116.005736509,0
2020-01-01 13:20:00,2.0682530138421,2.58578134239777,73.4072766289662,0,100447.422317567,0
2020-01-01 13:30:00,3.1516886285635,9.93709282951857,98.0905176558089,0,99148.43559208,1.43855057198159
2020-01-01 13:40:00,0.993644374397976,14.9018681983868,78.1317867983388,194.603742669051,99055.4079746925,1.0515690308616
2020-01-01 13:50:00,3.89135134246005,5.73648518009282,36.7358189976548,0,98668.9524786486,1.21550650675002
2020-01-01 14:00:00,1.42235671718596,8.56627509536152,116.243790517426,0,98283.789637082,1.6865548469795
2020-01-01 14:10:00,2.99896231574613,10.0947367868724,56.5790417451942,4.33075714193012,99514.4910579033,0
2020-01-01 14:20:00,5.18303251137355,-1.01324702371167,91.6862819955738,0,98671.4099947701,0.237152866168035
2020-01-01 14:30:00,3.29414530270119,18.0258870085369,121.152374789076,0,98354.5297876191,0
2020-01-01 14:40:00,1.12133428520087,6.61755987676153,38.0262777616824,123.716493496308,99908.5674321293,0.952001464676312
2020-01-01 14:50:00,5.33139148938907,15.050615342169,137.731460773348,0,98565.3763062025,0.128816362806347
2020-01-01 15:00:00,4.88803328589204,8.28299569372902,159.364543131384,208.795111064061,99645.9637389746,0.240534527762985
2020-01-01 15:10:00,3.61735065197958,17.7313328228321,79.2361897695612,0,100992.4210833,1.11981634886758
2020-01-01 15:20:00,2.73332430661824,5.66859899925536,73.728082515837,0,97633.9851584182,0
2020-01-01 15:30:00,0.259263299489072,5.24086504149465,143.814406749804,96.5830376618147,99011.6930221624,0
2020-01-01 15:40:00,5.93616204857361,18.4712364687132,112.085211917627,0,99672.6184361398,0.771828055290052
2020-01-01 15:50:00,0.338187965909412,6.0051057947286,100.286318842779,447.10406415928,98587.2636065449,0.497564869157897
2020-01-01 16:00:00,8.29615381693486,3.42400025280264,38.3920279874834,36.5655887055369,99831.2550851694,0.582551876564765
2020-01-01 16:10:00,6.42706495717015,18.4395631028422,126.008315866991,276.652010359403,98850.4398602849,0
2020-01-01 16:20:00,1.37892466040193,22.1365553002159,80.2507313967138,233.265989433299,100340.240241823,0
2020-01-01 16:30:00,0,-1.48767916307792,10.857,513.972973722048,98378.652092465,1.62989063497465
2020-01-01 16:40:00,0.0237424891086291,2.50647110232777,148.584438404554,302.449294971555,99059.2997204539,1.98911341942006
2020-01-01 16:50:00,2.78514421409232,20.9000453569733,77.4272426120137,405.109527681383,99779.0229529939,0
2020-01-01 17:00:00,1.34754628166922,13.3775681525906,58.5668852641037,186.147943034255,97792.4221412908,0
2020-01-01 17:10:00,1.05963957716517,26.880016150702,10.857,213.35907540453,99552.361882527,1.78584839528748
2020-01-01 17:20:00,0,-1.50633828455555,146.385359467942,30.7461722366077,99116.0804301552,0
2020-01-01 17:30:00,1.92325324098961,9.90305352873421,133.872941047028,152.126647787849,99214.8126103481,0
2020-01-01 17:40:00,0,22.8629585584907,57.4273845943852,0,98739.863994843,0
2020-01-01 17:50:00,0,21.2361965734651,60.4944964518639,195.581947352957,99470.9831810721,1.0923919939689
2020-01-01 18:00:00,0.966334146460801,11.217798254738,122.662824136964,158.710997793118,99595.262042117,0.575745300617832
2020-01-01 18:10:00,4.67533142597387,35.102,112.094192393445,0,96627.7468313314,0
2020-01-01 18:20:00,0.409308048790042,17.3037218147148,191.776922661773,250.465143427048,97962.4190398472,1.20524053715337
2020-01-01 18:30:00,3.78740241697222,12.9067919994985,57.4868934853678,0,100006.966930332,0.643681786654375
2020-01-01 18:40:00,0,20.9369111022743,140.993117065452,426.171308262576,100146.250125065,0.668754436680618
2020-01-01 18:50:00,1.89318029256885,-0.422163086280623,20.6312041319368,183.570346699571,99744.1636779198,2.00846937155527
2020-01-01 19:00:00,3.53459125361758,14.5305934436291,17.2944450639527,0,100087.686911185,0
2020-01-01 19:10:00,2.91152437071876,19.4409413341839,10.857,67.1592376753633,101432.018406748,0.0268239481980917
2020-01-01 19:20:00,2.35347989936734,10.3560812261491,90.4025569347556,9.01151002389055,98871.6510710175,0.509977971729034
2020-01-01 19:30:00,0.222722298270621,3.39876768211263,55.6146034467868,0,99499.9501697138,1.86207641073692
2020-01-01 19:40:00,0,3.10927302006004,111.479846573408,0,98109.9396919598,0
2020-01-01 19:50:00,0,5.97269600750654,29.7314944332939,558.214028018244,99086.7914415366,0.0188677645623796
2020-01-01 20:00:00,2.3876527762025,-3.94535318264536,96.9266566116526,0,98639.6715516164,1.80808396952673
2020-01-01 20:10:00,0,18.1159627717282,99.814113737004,0,98106.5534542487,0
2020-01-01 20:20:00,0.651363541688834,8.53209418581726,99.2668105125042,0,100857.098224007,1.04348480128888
2020-01-01 20:30:00,1.32071044624932,21.8474380756542,131.483900430201,207.6728790171,99137.5324304891,0
2020-01-01 20:40:00,7.3156194264159,3.91371987530686,92.3984406165172,146.63263289927,98624.4872103205,0.563066500926129
2020-01-01 20:50:00,0.190623447001047,9.89112134254455,75.8466052415048,460.735614208498,100717.908409215,0.470561548460836
2020-01-01 21:00:00,2.72377459991809,7.69979801032185,91.2748612015436,247.411399781718,99032.5954376142,1.21815414476161
2020-01-01 21:10:00,2.27435866503484,-12.122,44.9141938367728,129.280002345427,99996.1581045262,0.386673453040788
2020-01-01 21:20:00,0,14.7867833480966,50.3501170858952,26.3186184213876,100317.541422315,1.36110873946812
2020-01-01 21:30:00,1.84822856938479,20.412841450457,193.469976108395,0,98450.6439721185,0
2020-01-01 21:40:00,6.17567362054347,21.01289642425,100.776649702699,0,99272.644135751,0
2020-01-01 21:50:00,3.34074264044507,8.78930155709257,84.0690801150488,28.4045986651683,99096.8925580497,0.0690682348100919
2020-01-01 22:00:00,2.16950848159449,-4.44052911665756,112.839157480903,363.915701612174,99468.6321309347,0
2020-01-01 22:10:00,0.845661670068589,14.0520315168058,128.301551635309,207.871118322815,100040.996689016,0
2020-01-01 22:20:00,0,7.75962500260886,82.1118746880496,313.107795227613,99822.155072737,1.83190600195697
2020-01-01 22:30:00,5.28151731205171,22.3078013706165,99.755498209718,80.7963149442617,97292.3223770371,1.08666978684026
2020-01-01 22:40:00,0,12.5889730404297,111.514470502748,0,98441.8109049415,1.25475521884114
2020-01-01 22:50:00,4.1641854934083,13.600509755498,15.8923725081878,352.859280939925,98617.2812487441,0.0193157475551131
2020-01-01 23:00:00,7.50186979239722,16.931276624319,35.9636491842399,21.1540859996061,98333.1723162407,0
2020-01-01 23:10:00,0,9.74617559211211,62.5123571709402,40.3443129742691,99361.1920157854,0.0349291433112413
2020-01-01 23:20:00,4.05523799169026,12.9688158691105,97.619270085887,462.480040451813,99335.1515366335,0.426801559210146
2020-01-01 23:30:00,1.30328116084826,4.77260742563292,66.8077185921572,0,98593.9584625264,0
2020-01-01 23:40:00,0,0.00785547848294854,38.301146694028,113.938580870831,99520.7171876748,0
2020-01-01 23:50:00,0,21.7192884129867,10.857,91.9581896182866,99056.1048934648,0
2020-01-02 00:00:00,0,-3.68313940422126,82.244737090278,213.242352025821,100455.044945414,0
2020-01-02 00:10:00,0.536175766091139,2.75319164762439,103.164750422934,0,99623.9628978362,0.716082224334497
2020-01-02 00:20:00,0,3.95565587612378,104.567886708376,218.286400416317,100129.564925693,0
2020-01-02 00:30:00,4.01564914043827,20.6462799571308,76.0760908594456,376.431680046315,98390.3297791458,0.562625475735759
2020-01-02 00:40:00,8.04714826424038,-3.12606836377249,188.27302098136,160.844236500089,98486.2337453504,0.812625217902816
2020-01-02 00:50:00,0,14.7342199109037,159.642336647546,0,98586.5628467076,0.112461620480026
2020-01-02 01:00:00,4.30061928481916,8.89292041303919,91.572292708288,0,99710.4623468481,0
2020-01-02 01:10:00,4.24724457112855,6.56472890038758,188.753047715507,0,99141.6099907113,0.464565967525254
2020-01-02 01:20:00,3.0001630794819,6.49764508060153,53.5962106705129,412.440817613374,99549.3498586511,0
2020-01-02 01:30:00,0,8.11111948801732,10.857,0,99642.1706706369,0.324654485567328
2020-01-02 01:40:00,1.71078651532154,11.5159004008396,26.2039033643366,225.589390897033,98707.0550834797,0
2020-01-02 01:50:00,1.25133029965975,14.0449735277088,72.7514109533583,301.228954402056,98176.5668084709,0
2020-01-02 02:00:00,3.65900925162871,2.96237862642476,138.140081609668,0,99391.4171996176,0
2020-01-02 02:10:00,0.988566506337416,13.0580847487481,85.976091217946,531.579221349556,99663.6103013644,0.49273037846507
2020-01-02 02:20:00,4.84084241914204,8.84584697262289,62.9599624511868,150.016556194635,99355.8328276664,1.47428907353106
2020-01-02 02:30:00,0.982451275580112,14.8303895344265,87.9605952853115,15.2391276820042,97630.1315203584,0
2020-01-02 02:40:00,5.0570580346331,6.99601596648467,103.726643611317,44.4550629924698,98916.728756554,0.183415088825514
2020-01-02 02:50:00,0,12.8566914673715,118.506981358514,57.189944540952,98680.1975973243,0.279735605734785
2020-01-02 03:00:00,0,5.28723321233876,90.8875246894926,24.7320961778227,98442.5887394006,0.00182162093425672
2020-01-02 03:10:00,11.3042561919031,16.0002826120724,58.7439293515566,137.579706977458,100750.330358251,0
2020-01-02 03:20:00,0.861760476229487,1.4532926823282,64.9184049348511,0,99283.3609181847,0.959720936834674
2020-01-02 03:30:00,2.90317193683179,16.0944237698676,50.3189784900629,439.829664484231,98716.6266919963,0
2020-01-02 03:40:00,3.8690644268624,5.06446223647631,66.0547126475852,94.1833945680789,99768.5660701197,0
2020-01-02 03:50:00,0.670709871759488,-5.48099561722202,113.080578682945,176.915225920778,101199.270987152,0.292039912780334
2020-01-02 04:00:00,3.5273253807049,1.08730333957396,10.857,0,97372.0352339723,0.912147048041739
2020-01-02 04:10:00,3.10511038503307,24.0868858860371,91.042896978582,335.930925319372,99246.5372332483,0
2020-01-02 04:20:00,1.43693338275167,13.1851314132206,28.0995344233797,95.4146201352636,100687.219356321,1.34266429014354
2020-01-02 04:30:00,2.23819482668989,12.4844066308756,32.1378730398861,150.659116845195,100195.031814855,0.0947293533424422
2020-01-02 04:40:00,1.95454298365521,19.9900507270143,58.2389760187167,120.653939282712,99420.880883165,0.0201858248393666
2020-01-02 04:50:00,8.12806119871636,-0.33600148616444,37.4178697220222,395.028347114738,98364.5413150521,1.92783046632734
2020-01-02 05:00:00,0,10.0608990537921,10.857,180.191824824142,98735.9532506495,0
2020-01-02 05:10:00,0,-1.54437822373827,121.294265895059,101.894409024393,99837.1623194111,0
2020-01-02 05:20:00,2.15967512388486,11.3980863217292,94.8037701226018,0,99451.6438582733,1.624929923763
2020-01-02 05:30:00,2.93815201708045,5.9071945344676,43.374868563568,0,97861.911855251,0
2020-01-02 05:40:00,3.29797638453155,3.63258574301838,76.3664747355892,0,99652.7927523917,0.96041117448863
2020-01-02 05:50:00,0.743264962918875,9.25264740153029,106.261079663817,267.763716256438,100722.536246708,0
2020-01-02 06:00:00,0,9.88031934800961,96.5885787992898,25.4240770957751,99981.3712249266,1.44268076663043
2020-01-02 06:10:00,5.65791434796139,0.852221047440858,143.500016430345,187.040601874979,99152.4346946147,0.380829805330949
2020-01-02 06:20:00,1.05362230280887,19.8242055518998,10.857,138.308560136317,98625.2775624898,0
2020-01-02 06:30:00,0,7.96369292789067,10.857,0,100665.39685988,1.87268958024648
2020-01-02 06:40:00,1.37727114325418,12.821573062752,53.1432744371596,373.059895096651,99413.8135452612,0
2020-01-02 06:50:00,1.48890356374183,24.6163721624126,219.429152453543,0,98742.8553008876,0
2020-01-02 07:00:00,5.22037668890051,17.8075674682896,41.6333940782589,6.75628552016643,100156.604281372,0.0983206689474279
2020-01-02 07:10:00,2.29370392353942,13.8287366248771,10.857,478.597772258499,98484.8269148395,1.72995806192779
2020-01-02 07:20:00,4.20445581483927,14.6051813203523,36.1238405613534,0,101088.411649108,2.25311627644794
2020-01-02 07:30:00,0.626428248811091,23.6363395990261,10.857,0,98815.1813194431,0
2020-01-02 07:40:00,2.66399188466202,3.79950556908887,55.1898701568701,0,99458.4595732943,0
2020-01-02 07:50:00,1.12489041156793,10.6480792737583,50.6381647532874,86.6031050554749,99316.1244466212,0.711117007500719
2020-01-02 08:00:00,2.32181276922178,-5.43503118850691,73.7122006111048,481.109565079063,98530.8069158463,0
2020-01-02 08:10:00,0,3.14928920787092,128.758248998476,147.22572185728,99245.1928252664,0
2020-01-02 08:20:00,0,18.7481640265412,98.4929823530904,283.54490650885,98803.7087978431,0.253731640401015
2020-01-02 08:30:00,7.75340400443425,-2.42180987253672,77.8147219404636,135.259822451257,99285.7724168235,0
2020-01-02 08:40:00,3.76668955881471,14.7849325974164,30.8667609679076,417.904157869232,100214.023653689,1.62247166047836
2020-01-02 08:50:00,0,13.198159190706,10.857,136.882287401354,99081.1896930284,0
2020-01-02 09:00:00,0.307052785466047,18.9609787944355,127.444336182651,177.422760279868,99086.1005843927,0
2020-01-02 09:10:00,0,-5.18542271636164,96.9452887280773,0,98993.8331366446,0.237861367783179
2020-01-02 09:20:00,8.32891915240774,11.6396618141453,120.848417275571,55.313809838944,99546.8182189215,0
2020-01-02 09:30:00,5.79844892853335,15.0636355051587,85.5505803271596,79.2248240584351,98160.1215084482,0
2020-01-02 09:40:00,1.29486650225172,-1.73401219870703,147.855205312917,0,98411.9266775999,0
2020-01-02 09:50:00,3.6024975120275,25.5855395311405,112.806671771223,0,98804.4756087614,0
2020-01-02 10:00:00,0.868947787320127,15.5411538463409,41.7033061705551,280.433148610372,98407.3860677314,1.16816678468245
2020-01-02 10:10:00,0.692217022839183,-12.122,75.9410739033029,290.750294040844,99919.6605303942,0.0674244260733296
2020-01-02 10:20:00,0,12.4524468498926,53.1670048686835,88.0661687410367,97710.0694050929,0
2020-01-02 10:30:00,0.354295551972789,15.6042347300634,30.0792357312284,236.713213606726,99970.2818629168,0
2020-01-02 10:40:00,6.76477651117082,-4.81065656385077,43.2841200103364,469.268756440157,97666.4497067087,0.677161548420867
2020-01-02 10:50:00,1.89755907084589,21.3225215323454,10.857,301.076095316228,97895.0415253471,0
2020-01-02 11:00:00,2.39221654110363,3.35174910108097,58.7950829439995,78.6072914097516,100808.44852038,0.0489462096449469
2020-01-02 11:10:00,2.7474717282255,2.80222549897281,38.4273761203254,213.335449207352,99034.426479544,0.743815623971881
2020-01-02 11:20:00,5.57024603395387,12.5603505825914,119.67205260904,0,101361.287124421,0
2020-01-02 11:30:00,0.578548396421174,18.5535035269449,87.3141492259447,392.389974007152,100349.963498147,0.379304892203674
2020-01-02 11:40:00,0,24.6814383892279,136.01631194303,129.101300209666,98702.6301711639,0
2020-01-02 11:50:00,6.83554500075146,16.3612676309885,161.908842765206,223.925560473475,98271.4688312588,0
2020-01-02 12:00:00,0.79237323330323,1.54753133678009,48.8425848011311,0,98636.8381984554,0.420787825632252
2020-01-02 12:10:00,0,22.251918787785,59.222774145456,0,98100.3069316495,0.532490678226688
2020-01-02 12:20:00,0,11.088641034984,10.857,537.853237521882,99453.8418729689,0
2020-01-02 12:30:00,0,-2.06238350749757,168.954229859671,681.768926688636,100228.787096025,0.217647868196639
2020-01-02 12:40:00,0.413229042610637,21.0392862935447,104.489830990601,0,99925.6615326797,0.347936408932729
2020-01-02 12:50:00,3.81601158858795,-4.12632755579168,68.5170342452876,220.192515151109,99329.5367983876,0
2020-01-02 13:00:00,5.22017071422592,20.6290669626983,94.4090397550339,455.766346368556,98760.4511708088,0
2020-01-02 13:10:00,4.07180719231128,14.3708934640897,70.7663790282628,163.163267828154,99480.2170086223,0
2020-01-02 13:20:00,1.0136356471472,14.9757726373856,150.997104900622,163.13599968052,99529.7542885858,0
2020-01-02 13:30:00,2.22237050210578,5.88974383333401,89.9098804416672,35.9684534616368,99592.8401679706,0.0748417103580941
2020-01-02 13:40:00,0.0403290512458288,-1.66391468417736,31.9667098721572,291.938186162127,99627.955538542,0.472914324558
2020-01-02 13:50:00,0.00429687009544111,13.1151302034046,45.874154187504,373.758036992604,98495.1079746582,1.75538057317294
2020-01-02 14:00:00,4.57728080942834,7.70554793767946,233.259619826775,177.390351838619,99843.6950852558,0.0138400075192724
2020-01-02 14:10:00,0,15.607832129483,30.6551943664475,0,97456.1068688196,0.747812143508235
2020-01-02 14:20:00,7.63373325006938,4.01896111242278,50.2909010171428,355.243319874123,100062.339803491,0
2020-01-02 14:30:00,1.7939548813065,7.71939429299529,126.545890908132,82.1355231324631,99579.4152022035,0
2020-01-02 14:40:00,2.66425885533654,11.1647293021581,64.1563685419401,282.984064001619,99348.6844245633,0.820029779270788
2020-01-02 14:50:00,0,-3.39757540378901,35.5891276467655,58.6932815415484,97834.1925855994,0
2020-01-02 15:00:00,0.412043707735224,6.55283478591157,47.9859162108878,0,99635.935282245,0
2020-01-02 15:10:00,0,14.4127083366818,114.19017387969,144.089190013843,99240.5502476591,1.34790152523841
2020-01-02 15:20:00,1.52958563497506,7.53449808528367,13.8462858571742,296.943074585434,98509.465935778,0.665879132511526
2020-01-02 15:30:00,3.2479004628341,6.72741946848319,71.9173131350896,202.943922909498,99232.3075205836,0.669730712441264
2020-01-02 15:40:00,2.97761535024075,15.5221779975583,110.46294160681,0,99345.2848910056,0
2020-01-02 15:50:00,0,18.1892760347335,90.4370173196724,39.4035340786009,100181.754359224,0
2020-01-02 16:00:00,0,20.0642414257585,131.185658999616,371.697055071935,99210.4018679812,0.449274641495008
2020-01-02 16:10:00,0.618130254039771,13.0014077723431,106.273840250007,73.0751361290223,99815.3526436843,0
2020-01-02 16:20:00,6.32272284259045,23.6185388139623,149.757281085695,39.0547802184903,100149.552748552,0.337626555143639
2020-01-02 16:30:00,0,16.8871669102958,67.5447565865132,0,100108.471292746,0
2020-01-02 16:40:00,1.54064446779225,21.9208038317069,36.7071152544517,87.5336759533804,98671.6317320757,0
2020-01-02 16:50:00,7.48262358078444,11.6918400689741,139.36145080255,407.768335651858,101023.173034445,0.62718188478189
2020-01-02 17:00:00,1.76353635981864,16.7022206505963,99.6063061898139,197.154886161998,99393.3444529839,0.0716574554741096
2020-01-02 17:10:00,0,10.9216467416407,189.515901089309,576.454429766415,100144.347257346,0.70620969105438
2020-01-02 17:20:00,0.154026488331207,3.68588604243737,67.667006681229,2.57643515905235,98200.1197162091,0.195499100135462
2020-01-02 17:30:00,3.43767936645139,10.770656674143,10.857,43.910458570234,98605.6426579799,0
2020-01-02 17:40:00,0.979533649885701,-1.01170325740013,108.48133434525,357.972886381508,98454.0022210628,2.55449868730647
2020-01-02 17:50:00,0.447763656709249,13.7854014108527,143.776821993718,136.235631432636,98401.1255344515,0
2020-01-02 18:00:00,1.06998920042635,11.1575027935318,42.5085705660823,50.6634834634421,99512.1935186135,0.713941853726551
2020-01-02 18:10:00,2.31014561960315,9.69703746348679,123.712888514201,267.677106997438,98481.6423769448,0.232165116483299
2020-01-02 18:20:00,6.61518971793123,12.1643579675413,122.484572368764,103.620382475825,98317.5695670486,1.11109685526697
2020-01-02 18:30:00,1.79896354238725,-11.1268830048675,159.06070603002,58.6488640735564,97546.3395108261,0
