par_id,rmse,nse,r,bias,mae,nmae
p020,2.88135922268403,0.778769130743353,0.965623663914626,-2.40109689044263,2.50739308461955,0.361507793574829
p021,1.92379226248104,0.901379486000103,0.97257501705779,-1.00449290473074,1.43628109612973,0.260509990129036
p022,2.35900324301792,0.851711323097977,0.967648869797858,-1.74367735652975,1.98939675548697,0.316310202167589
p023,1.98811295993692,0.894674621839668,0.969186912627496,-1.08631130012637,1.53701086105802,0.27390145968966
p024,2.30725328783921,0.85814604086563,0.966811925767718,-1.64492251499993,1.92597521095161,0.311225127966964
p025,2.72870593124081,0.801589622158177,0.963030948145432,-2.16781896058903,2.35945295240064,0.351050859718549
p026,2.62580166717019,0.816272251140586,0.964799046557706,-2.0638532203799,2.26161589569211,0.341307145547101
p027,2.16092116434877,0.875568951550768,0.969747568654682,-1.47075104144249,1.76577644223124,0.295343620715218
p028,2.08261919601693,0.884423204623452,0.971926978065493,-1.37758702774087,1.66112370146257,0.284333388540234
p029,2.9025965326169,0.775495909345464,0.962533617285305,-2.37973681871201,2.52475871214503,0.365452878725856
p030,2.32162016464158,0.856373939379004,0.966994187394026,-1.6731580971126,1.94657936509363,0.312457461260741
p031,1.91358224400471,0.902423512755131,0.971831486763779,-0.643058784167825,1.38817321233072,0.248792703323439
p032,2.13995869364731,0.877971381282973,0.96879513743496,-1.40898720832688,1.7393305193803,0.293170805336493
p033,2.91303031846292,0.773878986243998,0.967273015160423,-2.46358068678491,2.54151003174825,0.363663169826197
p034,2.9000276323372,0.775893121567152,0.964470147894968,-2.4059865203556,2.52406070621278,0.364316568482675
p035,2.96448427753806,0.76582031521379,0.966354256496233,-2.51104018293881,2.59007735055392,0.368278868506306
p036,2.34030104798171,0.854053270104367,0.969318556479737,-1.75019880272453,1.97198667791726,0.314226726537332
p037,2.056257057147,0.887330666304289,0.973224253111335,-1.35333363110155,1.60739342352613,0.27665411611289
p038,1.89676885867111,0.904130660371777,0.971083521103806,-0.833652577709798,1.40059734728226,0.257933351183113
p039,2.38373648120236,0.848585523104343,0.968230189762823,-1.79257378453086,2.01857233425889,0.318777448002633
p040,2.80289630588063,0.790653850786009,0.965765507863741,-2.30718497871186,2.43275125560449,0.355641741737725
p041,2.74881436795345,0.798654587603239,0.964963306817463,-2.22617786757819,2.38268284455559,0.352002106755849
p042,2.51427677993227,0.831547646318485,0.968437928376796,-1.98128007428417,2.1531084726952,0.329775975505517
p043,2.40673740250785,0.84564939754712,0.967031298033667,-1.80224687487033,2.04202028073966,0.320953484959992
p044,2.80878556636584,0.789773197984542,0.967354178971703,-2.33947713899109,2.43933422541349,0.355023438980026
p045,2.24686485379023,0.865474437643101,0.97269656111317,-1.67420275240273,1.84323293942644,0.299247938770895
p046,2.39430521828882,0.847239898423002,0.971722035077848,-1.87696886800361,2.01952539341568,0.315949527108133
p047,2.02529935835544,0.890697683919353,0.970673252290539,-1.2240836970721,1.5939488974726,0.278649158069322
p048,2.42638446777072,0.843119072302258,0.971079010229767,-1.90807629147784,2.05323417658103,0.319989688329041
p049,2.49434578840676,0.834207747309147,0.967468484241743,-1.93540073666267,2.13435501096892,0.3290867171236
p050,2.32694133443528,0.855714800980627,0.96718737844104,-1.68406266580921,1.95376730364547,0.313209387288566
p051,2.05816834393204,0.887121117125158,0.972325423180268,-1.34144104424146,1.62501163083869,0.280229476643559
p052,2.66663637411525,0.81051339619053,0.968193947432221,-2.17637366138078,2.30415345996621,0.343091708967333
p053,1.91380685637685,0.902400604753541,0.972567830081111,-0.906220393318782,1.39955068087424,0.255851684896094
p054,2.26160890945319,0.863703116025696,0.969902201071047,-1.64226961425251,1.88475959662653,0.306108597615193
p055,2.3043952277001,0.858497260249522,0.969555859393496,-1.70277647791598,1.93402743438338,0.31027653405625
p056,2.57324538197939,0.823553390151104,0.969185487210672,-2.07347623286238,2.21089935870387,0.334490524187437
p057,2.30510136993844,0.858410524806121,0.971858890798867,-1.75262863946525,1.92458388542154,0.30745847850892
p058,2.27440802857288,0.8621560613491,0.969418082858479,-1.65187412818898,1.90015981898846,0.307750168711858
p059,2.45437148457431,0.839479129028294,0.971308111525059,-1.95224225817077,2.08235695930429,0.321982612266769
p060,2.10377609886178,0.882063034873687,0.968388254807335,-1.32421930054853,1.69171020278034,0.289038067572588
p061,2.08836877334219,0.883784167967329,0.968029193642404,-1.27942274363248,1.66901204438367,0.286623780738592
p062,2.0519150402099,0.88780599174124,0.970470042503274,-1.27989507859787,1.63004248951356,0.28220429005284
p063,1.88208593808976,0.905609167996337,0.970332437446863,-0.644515872442493,1.36821029723257,0.253698261989589
p064,2.07754255353365,0.884985983399662,0.968504672713819,-1.27443938857651,1.65730350385226,0.28566599780422
p065,1.99687187105064,0.893744525990844,0.970713917952941,-1.15662096496238,1.55547105179007,0.275140261960041
p066,2.03717116023686,0.889412522211226,0.972172111096341,-1.28824541983226,1.59667855413356,0.278184443818346
p067,2.4687758127939,0.837589455614774,0.96569586728841,-1.86318520246164,2.10036564322681,0.327652238185658
p068,2.0608593346964,0.886825752940823,0.971339194772091,-1.32330976345648,1.64026367035801,0.283018111040061
p069,2.17035693797247,0.874479909881489,0.972017868413768,-1.54338288089095,1.77034545645557,0.293762040210733
p070,1.93272935223624,0.90046106288896,0.969958285096068,-0.944161968912302,1.45791773510501,0.265571201813193
p071,2.13046152992131,0.879052106916638,0.969596790199028,-1.41338248331562,1.7298597465638,0.291849715049
p072,2.70381238601658,0.805193241132348,0.969035134852988,-2.23689004443351,2.33821451205369,0.345560624131372
p073,2.52273449688416,0.830412434289489,0.968168881804336,-1.98733131120243,2.16206083215502,0.331122383613114
p074,1.90961519698453,0.902827664994251,0.971226005738512,-0.368423224505085,1.36815918576547,0.246454347620441
p075,2.03286360656016,0.889879697358678,0.972029026108684,-1.27759202703778,1.59739347209135,0.278462977428798
p076,2.8513217799131,0.783357640364775,0.962322944776034,-2.31270457416341,2.47562328948239,0.361465903270457
p077,2.34270466512964,0.853753325609289,0.970292203602446,-1.77532634438807,1.97179354559714,0.313270785793899
p078,1.901926338353,0.903608597404156,0.97197616640553,-0.548106208003612,1.37130770917529,0.247394288419267
p079,2.09622974871528,0.882907608978971,0.967925923797959,-1.29599704905877,1.67926115860666,0.287694176688864
p080,2.05840429223501,0.887095234784123,0.969969302603205,-1.28197120339905,1.64167491182933,0.283222509571642
p081,2.00895273146712,0.89245496849461,0.972691357210217,-1.23277753989095,1.54528191786123,0.27190339672509
p082,2.24643065305167,0.865526426043326,0.969715516846724,-1.61444393395943,1.86887380914514,0.30438238747162
p083,2.01658215228412,0.891636567631372,0.972248928283956,-1.2449283441531,1.57002071957187,0.275830374741962
p084,1.94553419285468,0.899137750405218,0.969978070469915,-0.98481808314426,1.47703972154494,0.267219956197314
p085,2.94272111553443,0.769246059805796,0.964810279570724,-2.46269886699971,2.56516137462189,0.366714443578037
p086,2.30262197305606,0.858714951941074,0.969687385761672,-1.70140483438874,1.92989292004147,0.310163403336891
p087,1.92007415488446,0.901760324770615,0.972629822706914,-0.955284822731153,1.41614289515935,0.258217164627492
p088,2.33735236064297,0.854420812700735,0.971537521592329,-1.79335183810965,1.96155050334232,0.311215275413078
p089,1.89543012453027,0.904265941236572,0.971506834135792,-0.528817115918193,1.35979192232293,0.248513440863965
p090,2.12439073276623,0.879740412228869,0.969340004076523,-1.39366246823336,1.72144891723314,0.291377997435888
p091,2.12413190300297,0.87976971462033,0.969027634373517,-1.38596893729522,1.72101611407783,0.291476932320843
p092,2.3898434038421,0.847808708239062,0.96897062539189,-1.81629175814279,2.02767349432631,0.319167218911943
p093,2.02388145215247,0.890850674814902,0.969973719117702,-0.16755722447563,1.51084449414189,0.253207257693544
p094,2.55214607819337,0.826435072328065,0.968500027302717,-2.03334353386002,2.19106392186045,0.332839414255871
p095,1.96663520291954,0.896938008084002,0.970252425494679,-1.06834852084242,1.51406054725488,0.271041826071008
p096,2.28958890950143,0.860309799767575,0.967109550884077,-1.62224182209271,1.90799061771639,0.309644187220748
p097,2.4292695602825,0.842745771955768,0.96630231502042,-1.81806853956915,2.0605827672752,0.32349085040967
p098,2.78389499122579,0.793482616712249,0.964264499475317,-2.25920969096827,2.41460837571201,0.355048737480895
p099,1.95688982451222,0.897956895148954,0.971656579938374,-1.08070863853721,1.49687647655048,0.268550170434348
p100,1.88191754703884,0.905626057618675,0.971072711913978,-0.602237158725556,1.35501098963128,0.250326104985929
